Pavardė        Vardas        Galutinis (Med.)    
Pavarde9768    Vardas9768     8.20
Pavarde5483    Vardas5483     8.20
Pavarde8426    Vardas8426     8.20
Pavarde491     Vardas491      8.20
Pavarde5832    Vardas5832     8.20
Pavarde9546    Vardas9546     8.20
Pavarde9429    Vardas9429     8.20
Pavarde281     Vardas281      8.20
Pavarde4163    Vardas4163     8.20
Pavarde7560    Vardas7560     8.20
Pavarde5518    Vardas5518     8.20
Pavarde4191    Vardas4191     8.20
Pavarde5668    Vardas5668     8.20
Pavarde1749    Vardas1749     8.20
Pavarde8531    Vardas8531     8.20
Pavarde308     Vardas308      8.20
Pavarde9442    Vardas9442     8.20
Pavarde2091    Vardas2091     8.20
Pavarde7504    Vardas7504     8.20
Pavarde3293    Vardas3293     8.20
Pavarde377     Vardas377      8.20
Pavarde827     Vardas827      8.20
Pavarde2153    Vardas2153     8.20
Pavarde3532    Vardas3532     8.20
Pavarde2904    Vardas2904     8.20
Pavarde27      Vardas27       8.20
Pavarde7145    Vardas7145     8.20
Pavarde3061    Vardas3061     8.20
Pavarde6648    Vardas6648     8.20
Pavarde8755    Vardas8755     8.20
Pavarde6316    Vardas6316     8.20
Pavarde3497    Vardas3497     8.20
Pavarde1505    Vardas1505     8.20
Pavarde6657    Vardas6657     8.20
Pavarde3486    Vardas3486     8.20
Pavarde28      Vardas28       8.20
Pavarde3869    Vardas3869     8.20
Pavarde8639    Vardas8639     8.20
Pavarde6281    Vardas6281     8.20
Pavarde6280    Vardas6280     8.20
Pavarde7107    Vardas7107     8.20
Pavarde6275    Vardas6275     8.20
Pavarde1320    Vardas1320     8.20
Pavarde3446    Vardas3446     8.20
Pavarde7331    Vardas7331     8.20
Pavarde3105    Vardas3105     8.20
Pavarde3929    Vardas3929     8.20
Pavarde7068    Vardas7068     8.20
Pavarde3632    Vardas3632     8.20
Pavarde9158    Vardas9158     8.20
Pavarde2976    Vardas2976     8.20
Pavarde8694    Vardas8694     8.20
Pavarde3349    Vardas3349     8.20
Pavarde2968    Vardas2968     8.20
Pavarde3699    Vardas3699     8.20
Pavarde7830    Vardas7830     8.20
Pavarde9954    Vardas9954     8.20
Pavarde3344    Vardas3344     8.20
Pavarde3746    Vardas3746     8.20
Pavarde9131    Vardas9131     8.20
Pavarde5183    Vardas5183     8.20
Pavarde1862    Vardas1862     8.20
Pavarde3862    Vardas3862     8.20
Pavarde1454    Vardas1454     8.20
Pavarde7260    Vardas7260     8.20
Pavarde3631    Vardas3631     8.20
Pavarde5072    Vardas5072     8.20
Pavarde6845    Vardas6845     8.20
Pavarde7968    Vardas7968     8.20
Pavarde8285    Vardas8285     8.20
Pavarde8734    Vardas8734     8.20
Pavarde3041    Vardas3041     8.20
Pavarde9216    Vardas9216     8.20
Pavarde3802    Vardas3802     8.20
Pavarde2169    Vardas2169     8.20
Pavarde7378    Vardas7378     8.20
Pavarde3112    Vardas3112     8.20
Pavarde8950    Vardas8950     8.20
Pavarde1110    Vardas1110     8.20
Pavarde6208    Vardas6208     8.20
Pavarde1852    Vardas1852     8.20
Pavarde1552    Vardas1552     8.20
Pavarde7424    Vardas7424     8.20
Pavarde6107    Vardas6107     8.20
Pavarde6786    Vardas6786     8.20
Pavarde1128    Vardas1128     8.20
Pavarde4079    Vardas4079     8.20
Pavarde6751    Vardas6751     8.20
Pavarde3424    Vardas3424     8.20
Pavarde4048    Vardas4048     8.20
Pavarde1571    Vardas1571     8.20
Pavarde2161    Vardas2161     8.20
Pavarde1133    Vardas1133     8.20
Pavarde4009    Vardas4009     8.20
Pavarde1288    Vardas1288     8.20
Pavarde91      Vardas91       8.20
Pavarde7024    Vardas7024     8.20
Pavarde695     Vardas695      8.20
Pavarde7797    Vardas7797     8.20
Pavarde1734    Vardas1734     8.40
Pavarde3611    Vardas3611     8.40
Pavarde9648    Vardas9648     8.40
Pavarde9965    Vardas9965     8.40
Pavarde3026    Vardas3026     8.40
Pavarde9645    Vardas9645     8.40
Pavarde9594    Vardas9594     8.40
Pavarde2547    Vardas2547     8.40
Pavarde6529    Vardas6529     8.40
Pavarde396     Vardas396      8.40
Pavarde1151    Vardas1151     8.40
Pavarde6525    Vardas6525     8.40
Pavarde3728    Vardas3728     8.40
Pavarde5697    Vardas5697     8.40
Pavarde4852    Vardas4852     8.40
Pavarde2981    Vardas2981     8.40
Pavarde9860    Vardas9860     8.40
Pavarde2049    Vardas2049     8.40
Pavarde237     Vardas237      8.40
Pavarde6552    Vardas6552     8.40
Pavarde5670    Vardas5670     8.40
Pavarde35      Vardas35       8.40
Pavarde8009    Vardas8009     8.40
Pavarde1412    Vardas1412     8.40
Pavarde5667    Vardas5667     8.40
Pavarde5181    Vardas5181     8.40
Pavarde2141    Vardas2141     8.40
Pavarde2404    Vardas2404     8.40
Pavarde7660    Vardas7660     8.40
Pavarde4858    Vardas4858     8.40
Pavarde8733    Vardas8733     8.40
Pavarde7030    Vardas7030     8.40
Pavarde7196    Vardas7196     8.40
Pavarde9812    Vardas9812     8.40
Pavarde4475    Vardas4475     8.40
Pavarde8891    Vardas8891     8.40
Pavarde944     Vardas944      8.40
Pavarde4469    Vardas4469     8.40
Pavarde5747    Vardas5747     8.40
Pavarde7929    Vardas7929     8.40
Pavarde4491    Vardas4491     8.40
Pavarde3005    Vardas3005     8.40
Pavarde3006    Vardas3006     8.40
Pavarde1971    Vardas1971     8.40
Pavarde3387    Vardas3387     8.40
Pavarde1714    Vardas1714     8.40
Pavarde6801    Vardas6801     8.40
Pavarde6469    Vardas6469     8.40
Pavarde416     Vardas416      8.40
Pavarde173     Vardas173      8.40
Pavarde5722    Vardas5722     8.40
Pavarde7194    Vardas7194     8.40
Pavarde5346    Vardas5346     8.40
Pavarde2993    Vardas2993     8.40
Pavarde9126    Vardas9126     8.40
Pavarde3649    Vardas3649     8.40
Pavarde7610    Vardas7610     8.40
Pavarde5753    Vardas5753     8.40
Pavarde1812    Vardas1812     8.40
Pavarde6516    Vardas6516     8.40
Pavarde3634    Vardas3634     8.40
Pavarde7643    Vardas7643     8.40
Pavarde9822    Vardas9822     8.40
Pavarde7611    Vardas7611     8.40
Pavarde6691    Vardas6691     8.40
Pavarde2237    Vardas2237     8.40
Pavarde3449    Vardas3449     8.40
Pavarde1092    Vardas1092     8.40
Pavarde8788    Vardas8788     8.40
Pavarde7100    Vardas7100     8.40
Pavarde8262    Vardas8262     8.40
Pavarde9836    Vardas9836     8.40
Pavarde5161    Vardas5161     8.40
Pavarde8385    Vardas8385     8.40
Pavarde5528    Vardas5528     8.40
Pavarde1768    Vardas1768     8.40
Pavarde1994    Vardas1994     8.40
Pavarde323     Vardas323      8.40
Pavarde4759    Vardas4759     8.40
Pavarde6682    Vardas6682     8.40
Pavarde5561    Vardas5561     8.40
Pavarde1059    Vardas1059     8.40
Pavarde2442    Vardas2442     8.40
Pavarde9751    Vardas9751     8.40
Pavarde6736    Vardas6736     8.40
Pavarde8234    Vardas8234     8.40
Pavarde1359    Vardas1359     8.40
Pavarde1821    Vardas1821     8.40
Pavarde3106    Vardas3106     8.40
Pavarde8995    Vardas8995     8.40
Pavarde1361    Vardas1361     8.40
Pavarde282     Vardas282      8.40
Pavarde6896    Vardas6896     8.40
Pavarde7060    Vardas7060     8.40
Pavarde8076    Vardas8076     8.40
Pavarde2431    Vardas2431     8.40
Pavarde8377    Vardas8377     8.40
Pavarde9747    Vardas9747     8.40
Pavarde2055    Vardas2055     8.40
Pavarde8993    Vardas8993     8.40
Pavarde1101    Vardas1101     8.40
Pavarde3246    Vardas3246     8.40
Pavarde9682    Vardas9682     8.40
Pavarde2398    Vardas2398     8.40
Pavarde6630    Vardas6630     8.40
Pavarde8743    Vardas8743     8.40
Pavarde3044    Vardas3044     8.40
Pavarde5605    Vardas5605     8.40
Pavarde4613    Vardas4613     8.40
Pavarde5445    Vardas5445     8.40
Pavarde3420    Vardas3420     8.40
Pavarde6886    Vardas6886     8.40
Pavarde6635    Vardas6635     8.40
Pavarde3541    Vardas3541     8.40
Pavarde6612    Vardas6612     8.40
Pavarde8102    Vardas8102     8.40
Pavarde8191    Vardas8191     8.40
Pavarde1405    Vardas1405     8.40
Pavarde9791    Vardas9791     8.40
Pavarde6591    Vardas6591     8.40
Pavarde2475    Vardas2475     8.40
Pavarde9780    Vardas9780     8.40
Pavarde9030    Vardas9030     8.40
Pavarde3478    Vardas3478     8.40
Pavarde4788    Vardas4788     8.40
Pavarde7728    Vardas7728     8.40
Pavarde8762    Vardas8762     8.40
Pavarde6823    Vardas6823     8.40
Pavarde9705    Vardas9705     8.40
Pavarde8340    Vardas8340     8.40
Pavarde3571    Vardas3571     8.40
Pavarde5581    Vardas5581     8.40
Pavarde1899    Vardas1899     8.40
Pavarde8977    Vardas8977     8.40
Pavarde1032    Vardas1032     8.40
Pavarde4649    Vardas4649     8.40
Pavarde2333    Vardas2333     8.40
Pavarde8975    Vardas8975     8.40
Pavarde8400    Vardas8400     8.40
Pavarde4938    Vardas4938     8.40
Pavarde9936    Vardas9936     8.40
Pavarde6187    Vardas6187     8.40
Pavarde8550    Vardas8550     8.40
Pavarde2698    Vardas2698     8.40
Pavarde2903    Vardas2903     8.40
Pavarde7290    Vardas7290     8.40
Pavarde7297    Vardas7297     8.40
Pavarde85      Vardas85       8.40
Pavarde2911    Vardas2911     8.40
Pavarde1837    Vardas1837     8.40
Pavarde4940    Vardas4940     8.40
Pavarde852     Vardas852      8.40
Pavarde8648    Vardas8648     8.40
Pavarde8542    Vardas8542     8.40
Pavarde8903    Vardas8903     8.40
Pavarde7524    Vardas7524     8.40
Pavarde4161    Vardas4161     8.40
Pavarde9214    Vardas9214     8.40
Pavarde6370    Vardas6370     8.40
Pavarde5887    Vardas5887     8.40
Pavarde2917    Vardas2917     8.40
Pavarde874     Vardas874      8.40
Pavarde5065    Vardas5065     8.40
Pavarde7903    Vardas7903     8.40
Pavarde2026    Vardas2026     8.40
Pavarde1563    Vardas1563     8.40
Pavarde7301    Vardas7301     8.40
Pavarde544     Vardas544      8.40
Pavarde6179    Vardas6179     8.40
Pavarde9508    Vardas9508     8.40
Pavarde9506    Vardas9506     8.40
Pavarde7530    Vardas7530     8.40
Pavarde5062    Vardas5062     8.40
Pavarde8601    Vardas8601     8.40
Pavarde1478    Vardas1478     8.40
Pavarde1846    Vardas1846     8.40
Pavarde4241    Vardas4241     8.40
Pavarde5239    Vardas5239     8.40
Pavarde1635    Vardas1635     8.40
Pavarde125     Vardas125      8.40
Pavarde2836    Vardas2836     8.40
Pavarde9450    Vardas9450     8.40
Pavarde2845    Vardas2845     8.40
Pavarde9449    Vardas9449     8.40
Pavarde3898    Vardas3898     8.40
Pavarde609     Vardas609      8.40
Pavarde8527    Vardas8527     8.40
Pavarde622     Vardas622      8.40
Pavarde3905    Vardas3905     8.40
Pavarde6267    Vardas6267     8.40
Pavarde4199    Vardas4199     8.40
Pavarde6263    Vardas6263     8.40
Pavarde3911    Vardas3911     8.40
Pavarde2657    Vardas2657     8.40
Pavarde838     Vardas838      8.40
Pavarde6023    Vardas6023     8.40
Pavarde116     Vardas116      8.40
Pavarde6210    Vardas6210     8.40
Pavarde9311    Vardas9311     8.40
Pavarde9474    Vardas9474     8.40
Pavarde3864    Vardas3864     8.40
Pavarde761     Vardas761      8.40
Pavarde4029    Vardas4029     8.40
Pavarde6933    Vardas6933     8.40
Pavarde4257    Vardas4257     8.40
Pavarde2188    Vardas2188     8.40
Pavarde2343    Vardas2343     8.40
Pavarde1218    Vardas1218     8.40
Pavarde6008    Vardas6008     8.40
Pavarde8291    Vardas8291     8.40
Pavarde9273    Vardas9273     8.40
Pavarde3741    Vardas3741     8.40
Pavarde4908    Vardas4908     8.40
Pavarde7427    Vardas7427     8.40
Pavarde3214    Vardas3214     8.40
Pavarde7446    Vardas7446     8.40
Pavarde9566    Vardas9566     8.40
Pavarde1831    Vardas1831     8.40
Pavarde9382    Vardas9382     8.40
Pavarde8280    Vardas8280     8.40
Pavarde5076    Vardas5076     8.40
Pavarde4403    Vardas4403     8.40
Pavarde5807    Vardas5807     8.40
Pavarde8084    Vardas8084     8.40
Pavarde6416    Vardas6416     8.40
Pavarde8477    Vardas8477     8.40
Pavarde8688    Vardas8688     8.40
Pavarde9553    Vardas9553     8.40
Pavarde6411    Vardas6411     8.40
Pavarde8684    Vardas8684     8.40
Pavarde4917    Vardas4917     8.40
Pavarde6428    Vardas6428     8.40
Pavarde4428    Vardas4428     8.40
Pavarde2378    Vardas2378     8.40
Pavarde9586    Vardas9586     8.40
Pavarde4418    Vardas4418     8.40
Pavarde1315    Vardas1315     8.40
Pavarde9583    Vardas9583     8.40
Pavarde2336    Vardas2336     8.40
Pavarde2549    Vardas2549     8.40
Pavarde2371    Vardas2371     8.40
Pavarde3749    Vardas3749     8.40
Pavarde2040    Vardas2040     8.40
Pavarde6091    Vardas6091     8.40
Pavarde2184    Vardas2184     8.40
Pavarde471     Vardas471      8.40
Pavarde8463    Vardas8463     8.40
Pavarde4411    Vardas4411     8.40
Pavarde475     Vardas475      8.40
Pavarde4409    Vardas4409     8.40
Pavarde8559    Vardas8559     8.40
Pavarde7556    Vardas7556     8.40
Pavarde886     Vardas886      8.40
Pavarde6069    Vardas6069     8.40
Pavarde6379    Vardas6379     8.40
Pavarde2039    Vardas2039     8.40
Pavarde881     Vardas881      8.40
Pavarde8586    Vardas8586     8.40
Pavarde5325    Vardas5325     8.40
Pavarde7549    Vardas7549     8.40
Pavarde5254    Vardas5254     8.40
Pavarde5867    Vardas5867     8.40
Pavarde8918    Vardas8918     8.40
Pavarde9525    Vardas9525     8.40
Pavarde4330    Vardas4330     8.40
Pavarde4319    Vardas4319     8.40
Pavarde4924    Vardas4924     8.40
Pavarde706     Vardas706      8.40
Pavarde4318    Vardas4318     8.40
Pavarde496     Vardas496      8.40
Pavarde2369    Vardas2369     8.40
Pavarde5835    Vardas5835     8.40
Pavarde7258    Vardas7258     8.40
Pavarde2164    Vardas2164     8.40
Pavarde7259    Vardas7259     8.40
Pavarde5844    Vardas5844     8.40
Pavarde6072    Vardas6072     8.40
Pavarde5509    Vardas5509     8.60
Pavarde1       Vardas1        8.60
Pavarde2268    Vardas2268     8.60
Pavarde9439    Vardas9439     8.60
Pavarde6856    Vardas6856     8.60
Pavarde3321    Vardas3321     8.60
Pavarde101     Vardas101      8.60
Pavarde9996    Vardas9996     8.60
Pavarde466     Vardas466      8.60
Pavarde4152    Vardas4152     8.60
Pavarde1154    Vardas1154     8.60
Pavarde6200    Vardas6200     8.60
Pavarde6197    Vardas6197     8.60
Pavarde7373    Vardas7373     8.60
Pavarde4822    Vardas4822     8.60
Pavarde6799    Vardas6799     8.60
Pavarde8141    Vardas8141     8.60
Pavarde729     Vardas729      8.60
Pavarde4795    Vardas4795     8.60
Pavarde1130    Vardas1130     8.60
Pavarde4298    Vardas4298     8.60
Pavarde9701    Vardas9701     8.60
Pavarde5233    Vardas5233     8.60
Pavarde1683    Vardas1683     8.60
Pavarde9635    Vardas9635     8.60
Pavarde8074    Vardas8074     8.60
Pavarde9879    Vardas9879     8.60
Pavarde8505    Vardas8505     8.60
Pavarde8222    Vardas8222     8.60
Pavarde2253    Vardas2253     8.60
Pavarde4350    Vardas4350     8.60
Pavarde1861    Vardas1861     8.60
Pavarde4705    Vardas4705     8.60
Pavarde5096    Vardas5096     8.60
Pavarde7892    Vardas7892     8.60
Pavarde4920    Vardas4920     8.60
Pavarde9510    Vardas9510     8.60
Pavarde3564    Vardas3564     8.60
Pavarde32      Vardas32       8.60
Pavarde1318    Vardas1318     8.60
Pavarde9104    Vardas9104     8.60
Pavarde7545    Vardas7545     8.60
Pavarde3580    Vardas3580     8.60
Pavarde4704    Vardas4704     8.60
Pavarde296     Vardas296      8.60
Pavarde337     Vardas337      8.60
Pavarde6819    Vardas6819     8.60
Pavarde7814    Vardas7814     8.60
Pavarde1223    Vardas1223     8.60
Pavarde6912    Vardas6912     8.60
Pavarde5367    Vardas5367     8.60
Pavarde3070    Vardas3070     8.60
Pavarde942     Vardas942      8.60
Pavarde818     Vardas818      8.60
Pavarde9601    Vardas9601     8.60
Pavarde5026    Vardas5026     8.80
Pavarde37      Vardas37       8.80
Pavarde5134    Vardas5134     8.80
Pavarde6928    Vardas6928     8.80
Pavarde5343    Vardas5343     8.80
Pavarde5093    Vardas5093     8.80
Pavarde4264    Vardas4264     8.80
Pavarde5140    Vardas5140     8.80
Pavarde1267    Vardas1267     8.80
Pavarde5132    Vardas5132     8.80
Pavarde2379    Vardas2379     8.80
Pavarde5390    Vardas5390     8.80
Pavarde7780    Vardas7780     8.80
Pavarde5295    Vardas5295     8.80
Pavarde7757    Vardas7757     8.80
Pavarde9835    Vardas9835     8.80
Pavarde7793    Vardas7793     8.80
Pavarde1891    Vardas1891     8.80
Pavarde1822    Vardas1822     8.80
Pavarde9889    Vardas9889     8.80
Pavarde5291    Vardas5291     8.80
Pavarde22      Vardas22       8.80
Pavarde9830    Vardas9830     8.80
Pavarde70      Vardas70       8.80
Pavarde9897    Vardas9897     8.80
Pavarde8100    Vardas8100     8.80
Pavarde7840    Vardas7840     8.80
Pavarde9930    Vardas9930     8.80
Pavarde8092    Vardas8092     8.80
Pavarde9       Vardas9        8.80
Pavarde8088    Vardas8088     8.80
Pavarde8289    Vardas8289     8.80
Pavarde5362    Vardas5362     8.80
Pavarde5179    Vardas5179     8.80
Pavarde179     Vardas179      8.80
Pavarde5180    Vardas5180     8.80
Pavarde178     Vardas178      8.80
Pavarde1017    Vardas1017     8.80
Pavarde1033    Vardas1033     8.80
Pavarde2770    Vardas2770     8.80
Pavarde3193    Vardas3193     8.80
Pavarde4031    Vardas4031     8.80
Pavarde3518    Vardas3518     8.80
Pavarde4030    Vardas4030     8.80
Pavarde3203    Vardas3203     8.80
Pavarde4010    Vardas4010     8.80
Pavarde2765    Vardas2765     8.80
Pavarde3983    Vardas3983     8.80
Pavarde3976    Vardas3976     8.80
Pavarde9316    Vardas9316     8.80
Pavarde3952    Vardas3952     8.80
Pavarde8627    Vardas8627     8.80
Pavarde3899    Vardas3899     8.80
Pavarde9074    Vardas9074     8.80
Pavarde8633    Vardas8633     8.80
Pavarde8218    Vardas8218     8.80
Pavarde4239    Vardas4239     8.80
Pavarde2662    Vardas2662     8.80
Pavarde6689    Vardas6689     8.80
Pavarde1624    Vardas1624     8.80
Pavarde3474    Vardas3474     8.80
Pavarde630     Vardas630      8.80
Pavarde8130    Vardas8130     8.80
Pavarde2679    Vardas2679     8.80
Pavarde9076    Vardas9076     8.80
Pavarde9028    Vardas9028     8.80
Pavarde6672    Vardas6672     8.80
Pavarde7113    Vardas7113     8.80
Pavarde4123    Vardas4123     8.80
Pavarde3498    Vardas3498     8.80
Pavarde6094    Vardas6094     8.80
Pavarde688     Vardas688      8.80
Pavarde4074    Vardas4074     8.80
Pavarde3734    Vardas3734     8.80
Pavarde9198    Vardas9198     8.80
Pavarde9192    Vardas9192     8.80
Pavarde1457    Vardas1457     8.80
Pavarde9113    Vardas9113     8.80
Pavarde3758    Vardas3758     8.80
Pavarde906     Vardas906      8.80
Pavarde9170    Vardas9170     8.80
Pavarde2965    Vardas2965     8.80
Pavarde6372    Vardas6372     8.80
Pavarde916     Vardas916      8.80
Pavarde926     Vardas926      8.80
Pavarde3726    Vardas3726     8.80
Pavarde2179    Vardas2179     8.80
Pavarde1958    Vardas1958     8.80
Pavarde3695    Vardas3695     8.80
Pavarde3692    Vardas3692     8.80
Pavarde3013    Vardas3013     8.80
Pavarde9092    Vardas9092     8.80
Pavarde6603    Vardas6603     8.80
Pavarde6309    Vardas6309     8.80
Pavarde6310    Vardas6310     8.80
Pavarde7166    Vardas7166     8.80
Pavarde847     Vardas847      8.80
Pavarde6849    Vardas6849     8.80
Pavarde7283    Vardas7283     8.80
Pavarde3811    Vardas3811     8.80
Pavarde9454    Vardas9454     8.80
Pavarde6570    Vardas6570     8.80
Pavarde1470    Vardas1470     8.80
Pavarde6353    Vardas6353     8.80
Pavarde2915    Vardas2915     8.80
Pavarde3796    Vardas3796     8.80
Pavarde7176    Vardas7176     8.80
Pavarde6369    Vardas6369     8.80
Pavarde8412    Vardas8412     8.80
Pavarde5562    Vardas5562     8.80
Pavarde7709    Vardas7709     8.80
